ResourceID,Geometric Place Expression,External Dataset,External Entity,External Dataset Resource Name,Place Name,Name Type,External Resource Site Class,External Resource Site Type,External Resource Count,Cultural Period Type,Cultural Sub-period Type,Remark,Remark Type,External Entity
a5c86dc6-4836-40b7-bc52-de031fc8e8d1,POINT (92.19668333 47.46991667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0699,"""Хиригсүүр 382""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
6030dcc0-a797-4a47-b483-4b5a3ead1275,POINT (92.19698333 47.47038333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0700,"""Хиригсүүр 383""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
4efeb466-f270-4476-964c-3b82392a3365,POINT (92.12098333 47.61385),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0701,"""Сартагтайн суваг 384""",Toponym,Undetermined,Undetermined,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
861ddf9b-a28b-46a2-9772-3ff664ebf4f2,POINT (92.12125 47.61375),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0702,"""Хиригсүүр 385""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bf193d22-9993-4a8d-a910-9c59013b0de1,POINT (92.11667183 47.61356667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0703,"""Хиригсүүр 386""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
e347902a-177f-4e37-a35f-3c9cf4bbaaa7,POINT (92.05288333 47.71326667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0704,"""Хиригсүүр 387""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
9fdde786-a9de-4947-8f7a-69a90f3ce446,POINT (92.05316667 47.71536667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0705,"""Хиригсүүр 388""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
58a1fc24-bb06-4f6d-923a-638c9ed36b9a,POINT (92.0497 47.71816667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0706,"""Хиригсүүр 389""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
79e3f59f-b059-4bd3-922e-c204bcbe17ff,POINT (92.0505 47.71946667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0707,"""Хиригсүүр 390""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
83ea7d49-2bea-4ac0-9e01-4563588c44fa,POINT (92.05028333 47.72005),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0708,"""Хиригсүүр 391""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
1d58f565-d582-4796-b726-1edd54787cbe,POINT (92.05071667 47.72036667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0709,"""Хиригсүүр 392""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a53455aa-0a7d-4834-a02a-e37b69b05792,POINT (92.05081667 47.72048333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0710,"""Хиригсүүр 393""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
67e56a65-d5b9-4faf-a16c-0c5dc5ed7daf,POINT (92.0486 47.72421667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0711,"""Хиригсүүр 394""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
8ef84608-12b7-4af9-b121-ef9ece807da6,POINT (92.04521667 47.73016667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0712,"""Хиригсүүр 395""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
62a97e7e-5ee8-4764-a1eb-1e34c700e857,POINT (92.04413333 47.73631667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0713,"""Хиригсүүр 396""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3e0e8e26-a074-4b8f-a3b2-27c1f63e7b07,POINT (92.04638333 47.73773333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0714,"""Хиригсүүр 397""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
ee53493c-9be4-4f02-af16-864091a87688,POINT (92.04781667 47.7384),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0715,"""Хиригсүүр 398""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
0c61fcef-d5e1-4059-b3f2-06d42a0a6d7c,POINT (92.03823333 47.7501),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0716,"""Хиригсүүр 399""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bfe57732-f2e4-4a0b-a3f4-aea9a8b6410b,POINT (92.03913333 47.73973333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0717,"""Хиригсүүр 400""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
653e0334-c8a9-40de-b67f-bc5d2a7fb148,POINT (92.04816667 47.70958333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0718,"""Хиригсүүр 402""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
e4265fd3-5809-468e-aa97-93014ef720ce,POINT (92.04353333 47.70205),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0719,"""Хиригсүүр 403""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
8818ee64-3429-4ef0-b3cb-1cd4ccb98d15,POINT (92.04205 47.71303333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0720,"""Хиригсүүр 404""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bb1cd42d-beca-4803-b93b-52ab9fc312b4,POINT (92.03803333 47.71888333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0721,"""Хиригсүүр 405""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3de6be0e-d2c4-437b-a82e-39a2a6ab1cb4,POINT (92.03581667 47.71695),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0722,"""Хиригсүүр 406""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
cdb931b1-0865-465c-8dad-4d7c70992351,POINT (92.03545 47.71791667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0723,"""Хиригсүүр 407""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
989839bf-97f1-4207-ad4e-8ac1128e6ab9,POINT (92.03535 47.71805),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0724,"""Хиригсүүр 408""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bf0e8896-917d-4e0c-b3c5-a9396a467972,POINT (92.03473333 47.72046667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0725,"""Хиригсүүр 409""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
7bad3718-04ed-4824-9adf-1a581a2cf0e2,POINT (92.03273333 47.72033333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0726,"""Хиригсүүр 410""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
2d90dd10-28b2-4ec6-90ef-2eeb07155158,POINT (92.03286667 47.72141667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0727,"""Хиригсүүр 411""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
0af03be0-fc1f-4694-a590-4d8a1010b5b5,POINT (92.00566667 47.74291667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0728,"""Хиригсүүр 412""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
b0ead3fe-a35a-448c-a995-38c95df1347e,POINT (92.9847 47.75265),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0729,"""Хиригсүүр 413""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
60cce63f-18fb-4bf4-8372-9a5ce9968656,POINT (92.98456667 47.76298333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0730,"""Хиригсүүр 414""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
5b6651aa-7eb2-4dd3-8974-d060e9f9539b,POINT (92.98376667 47.76353333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0731,"""Хиригсүүр 415""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
7379c85a-445b-46da-b8d6-6a689f55dd3d,POINT (92.98006667 47.76461667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0732,"""Хиригсүүр 416""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
abd8de27-7b37-4725-ad88-ef86b9cc8feb,POINT (91.97985 47.76528333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0733,"""Хиригсүүр 417""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
9ea1a438-24fb-451a-9910-51fc24638c78,POINT (91.97988333 47.7659),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0734,"""Хиригсүүр 418""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a3c5d3aa-07b6-4b92-bdf0-111ab0f3ae63,POINT (91.97981667 47.76573333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0735,"""Хиригсүүр 419""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
51973186-1b17-42b4-80c6-acffbe025410,POINT (91.97811667 47.76645),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0736,"""Хиригсүүр 420""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
7e35a6b7-b214-4306-bdef-47a9c8cb2930,POINT (92.98006667 47.76461667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0737,"""Хиригсүүр 421""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
47a9dca9-a933-43f7-a6ac-333cc9beeda9,POINT (92.9812 47.7647),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0738,"""Хиригсүүр 422""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
1bdad475-e73e-4d3a-bdae-fb017df1aa62,POINT (92.97823333 47.78308333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0739,"""Хиригсүүр 423""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
fc2924d5-cd00-40ce-8a21-8e203a8d756d,POINT (92.93698333 47.79696667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0740,"""Хиригсүүр 424""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
b9c24140-ba2f-4896-9063-39f0d2780b95,POINT (92.76988333 47.95505),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0741,"""Хиригсүүр 425""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
b5478f50-aef6-4343-8a15-d7c65e5850a0,POINT (92.76958333 47.95531667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0742,"""Хиригсүүр 426""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
963e1573-8623-4dcd-957a-660a9616aaed,POINT (89.97056667 48.91166667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0743,"""Баян-Өлгий – Õàøààò чиглэлийн 100 êì хатуу хучилттай замын трассын дагуух түүх соёлын дурсгал. Хиригсүүр 1""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
2b9d5116-d6ee-4815-b144-e763b1d80b0d,POINT (89.97056667 48.91166667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0744,"""Чулуун хөшөө 2""",Toponym,Stone Stele/Memorial Stone Monument,Stele (Undecorated),1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3537628b-4986-48a9-8ca7-7b7fdbe072d8,POINT (89.97056667 48.91166667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0745,"""Хиригсүүр 3""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
0ec62237-6cd9-4f4d-a629-af2fd2af117a,POINT (89.9598 48.69648333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0747,"""Хиригсүүр 5""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
7edc1ec5-f8f0-4f5e-b57b-9a58cbd8598b,POINT (89.9598 48.69648333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0748,"""Хиригсүүр 6""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
2dbce2e6-f07f-44a1-b5e2-c514dbce8f50,POINT (89.96605 48.6793),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0749,"""Хиригсүүр 7""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
c2f44023-9b1f-4689-804e-efad3aaeab95,POINT (89.96605 48.6793),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0750,"""Хиригсүүр 8""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
026b01a1-c625-4f5a-9994-96ceb69b1418,POINT (90.04273333 48.61395),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0751,"""Хар сайрын голын дурсгалт газар 9""",Toponym,Undetermined,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
154a0590-4341-49bb-87b2-0845b762c41c,POINT (90.04273333 48.61395),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0752,"""Ц. Хасбаатар,  К.К. Байкалов нарийн дурсгалд зориулсан хөшөө 10""",Toponym,Stone Stele/Memorial Stone Monument,Undetermined,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
9ea0cba5-4abf-4141-a8ad-2d1b2b0f79a8,POINT (90.04558333 48.6133),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0753,"""Түрэгийн үеийн тахилгын байгууламж 11""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
9dbebac4-6573-4ea5-aa37-b980f5180a60,POINT (90.04585 48.61323333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0754,""" Хиригсүүр 12""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3c97135c-3493-489e-a8b2-b55cc15ff0b6,POINT (90.0489 48.61205),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0755,"""Түрэгийн үеийн тахилгын байгууламж 13""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
861e7f64-256b-4ac8-a8dd-9cb8c1d317f6,POINT (90.0489 48.61205),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0756,"""Хиригсүүр 14""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
e971dcf1-7fb9-45d8-b1b9-0edfb8202f07,POINT (90.06688333 48.60768333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0757,"""Хиригсүүр 15""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a1caded3-27fa-4dd2-af8e-f3ecf449cb8a,POINT (90.33686667 48.42991667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0758,"""Хиригсүүр 16""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
